I,gq,groups,score
5.12525252525,0.910808080808,751,-2683.14
5.12525252525,0.920707070707,775,-2790.86
5.12525252525,0.930606060606,797,-2890.22
5.12525252525,0.940505050505,827,-3026.62
5.12525252525,0.950404040404,853,-3145.67
5.12525252525,0.960303030303,894,-3334.93
5.12525252525,0.970202020202,925,-3479.23
5.12525252525,0.980101010101,948,-3586.94
5.12525252525,0.99,969,-3685.76
5.32626262626,0.01,1,-571.73
5.32626262626,0.019898989899,1,-571.73
5.32626262626,0.029797979798,1,-571.73
5.32626262626,0.039696969697,1,-571.73
5.32626262626,0.049595959596,1,-571.73
5.32626262626,0.0594949494949,1,-571.73
5.32626262626,0.0693939393939,1,-571.73
5.32626262626,0.0792929292929,1,-571.73
5.32626262626,0.0891919191919,1,-571.73
5.32626262626,0.0990909090909,1,-571.73
5.32626262626,0.10898989899,1,-571.73
5.32626262626,0.118888888889,1,-571.73
5.32626262626,0.128787878788,1,-571.73
5.32626262626,0.138686868687,1,-571.73
5.32626262626,0.148585858586,1,-571.73
5.32626262626,0.158484848485,1,-571.73
5.32626262626,0.168383838384,1,-571.73
5.32626262626,0.178282828283,1,-571.73
5.32626262626,0.188181818182,1,-571.73
5.32626262626,0.198080808081,1,-571.73
5.32626262626,0.20797979798,1,-571.73
5.32626262626,0.217878787879,1,-571.73
5.32626262626,0.227777777778,1,-571.73
5.32626262626,0.237676767677,1,-571.73
5.32626262626,0.247575757576,1,-571.73
5.32626262626,0.257474747475,1,-571.73
5.32626262626,0.267373737374,1,-571.73
5.32626262626,0.277272727273,1,-571.73
5.32626262626,0.287171717172,1,-571.73
5.32626262626,0.297070707071,1,-571.73
5.32626262626,0.30696969697,1,-571.73
5.32626262626,0.316868686869,1,-571.73
5.32626262626,0.326767676768,1,-571.73
5.32626262626,0.336666666667,1,-571.73
5.32626262626,0.346565656566,1,-571.73
5.32626262626,0.356464646465,1,-571.73
5.32626262626,0.366363636364,1,-571.73
5.32626262626,0.376262626263,2,-290.62
5.32626262626,0.386161616162,3,-233.79
5.32626262626,0.396060606061,3,-234.31
5.32626262626,0.40595959596,3,-234.31
5.32626262626,0.415858585859,3,-201.74
5.32626262626,0.425757575758,4,-190.07
5.32626262626,0.435656565657,5,-159.5
5.32626262626,0.445555555556,6,-138.65
5.32626262626,0.475252525253,7,-121.46
5.32626262626,0.465353535354,6,-138.65
5.32626262626,0.455454545455,6,-138.65
5.32626262626,0.554444444444,29,-8.37
5.32626262626,0.544545454545,23,-20.06
5.32626262626,0.534646464646,19,-29.54
5.32626262626,0.524747474747,15,-40.25
5.32626262626,0.485151515152,7,-120.6
5.32626262626,0.514848484848,12,-49.99
5.32626262626,0.495050505051,9,-53.1
5.32626262626,0.574242424242,40,-16.48
5.32626262626,0.584141414141,47,-30.02
5.32626262626,0.564343434343,35,-8.79
5.32626262626,0.504949494949,11,-52.48
5.32626262626,0.59404040404,55,-46.93
5.32626262626,0.603939393939,69,-79.47
5.32626262626,0.613838383838,83,-114.75
5.32626262626,0.623737373737,91,-135.97
5.32626262626,0.633636363636,108,-183.22
5.32626262626,0.643535353535,121,-220.73
5.32626262626,0.653434343434,134,-259.54
5.32626262626,0.663333333333,152,-315.0
5.32626262626,0.673232323232,176,-391.38
5.32626262626,0.683131313131,198,-463.95
5.32626262626,0.69303030303,216,-524.74
5.32626262626,0.702929292929,244,-621.37
5.32626262626,0.712828282828,261,-681.43
5.32626262626,0.722727272727,273,-724.37
5.32626262626,0.732626262626,310,-858.89
5.32626262626,0.742525252525,336,-955.99
5.32626262626,0.752424242424,363,-1058.6
5.32626262626,0.762323232323,383,-1135.78
5.32626262626,0.772222222222,410,-1241.23
5.32626262626,0.782121212121,436,-1344.35
5.32626262626,0.79202020202,451,-1404.4
5.32626262626,0.801919191919,472,-1489.17
5.32626262626,0.811818181818,497,-1591.17
5.32626262626,0.821717171717,532,-1735.95
5.32626262626,0.831616161616,556,-1836.26
5.32626262626,0.841515151515,578,-1929.03
5.32626262626,0.851414141414,597,-2009.79
5.32626262626,0.861313131313,623,-2121.16
5.32626262626,0.871212121212,651,-2242.18
5.32626262626,0.881111111111,680,-2368.67
5.32626262626,0.89101010101,698,-2447.76
5.32626262626,0.900909090909,724,-2562.75
5.32626262626,0.910808080808,751,-2683.14
5.32626262626,0.920707070707,775,-2790.86
5.32626262626,0.930606060606,797,-2890.22
5.32626262626,0.940505050505,827,-3026.62
5.32626262626,0.950404040404,853,-3145.67
5.32626262626,0.960303030303,894,-3334.93
5.32626262626,0.970202020202,925,-3479.23
5.32626262626,0.980101010101,948,-3586.94
5.32626262626,0.99,969,-3685.76
5.52727272727,0.01,1,-571.73
5.52727272727,0.019898989899,1,-571.73
5.52727272727,0.029797979798,1,-571.73
5.52727272727,0.039696969697,1,-571.73
5.52727272727,0.049595959596,1,-571.73
5.52727272727,0.0594949494949,1,-571.73
5.52727272727,0.0693939393939,1,-571.73
5.52727272727,0.0792929292929,1,-571.73
5.52727272727,0.0891919191919,1,-571.73
5.52727272727,0.0990909090909,1,-571.73
5.52727272727,0.10898989899,1,-571.73
5.52727272727,0.118888888889,1,-571.73
5.52727272727,0.128787878788,1,-571.73
5.52727272727,0.138686868687,1,-571.73
5.52727272727,0.148585858586,1,-571.73
5.52727272727,0.158484848485,1,-571.73
5.52727272727,0.168383838384,1,-571.73
5.52727272727,0.178282828283,1,-571.73
5.52727272727,0.188181818182,1,-571.73
5.52727272727,0.198080808081,1,-571.73
5.52727272727,0.20797979798,1,-571.73
5.52727272727,0.217878787879,1,-571.73
5.52727272727,0.227777777778,1,-571.73
5.52727272727,0.237676767677,1,-571.73
5.52727272727,0.247575757576,1,-571.73
5.52727272727,0.257474747475,1,-571.73
5.52727272727,0.267373737374,1,-571.73
5.52727272727,0.277272727273,1,-571.73
5.52727272727,0.287171717172,1,-571.73
5.52727272727,0.297070707071,1,-571.73
5.52727272727,0.30696969697,1,-571.73
5.52727272727,0.316868686869,1,-571.73
5.52727272727,0.326767676768,1,-571.73
5.52727272727,0.336666666667,1,-571.73
5.52727272727,0.346565656566,1,-571.73
5.52727272727,0.356464646465,1,-571.73
5.52727272727,0.366363636364,1,-571.73
5.52727272727,0.376262626263,2,-290.62
5.52727272727,0.396060606061,3,-234.31
5.52727272727,0.386161616162,3,-233.79
5.52727272727,0.40595959596,3,-234.31
5.52727272727,0.435656565657,5,-159.5
5.52727272727,0.415858585859,3,-201.74
5.52727272727,0.425757575758,4,-190.07
5.52727272727,0.445555555556,6,-138.65
5.52727272727,0.465353535354,6,-138.65
5.52727272727,0.475252525253,7,-121.46
5.52727272727,0.455454545455,6,-138.65
5.52727272727,0.554444444444,30,-6.63
5.52727272727,0.485151515152,7,-120.6
5.52727272727,0.544545454545,23,-20.06
5.52727272727,0.534646464646,19,-29.54
5.52727272727,0.514848484848,12,-49.99
5.52727272727,0.524747474747,15,-40.25
5.52727272727,0.504949494949,11,-52.48
5.52727272727,0.495050505051,9,-56.19
5.52727272727,0.564343434343,35,-8.75
5.52727272727,0.584141414141,47,-30.02
5.52727272727,0.59404040404,55,-46.93
5.52727272727,0.574242424242,40,-16.48
5.52727272727,0.603939393939,70,-81.93
5.52727272727,0.613838383838,83,-114.75
5.52727272727,0.623737373737,92,-138.69
5.52727272727,0.633636363636,109,-186.08
5.52727272727,0.643535353535,124,-229.6
5.52727272727,0.653434343434,134,-259.54
5.52727272727,0.663333333333,154,-321.2
5.52727272727,0.673232323232,177,-394.63
5.52727272727,0.683131313131,202,-477.33
5.52727272727,0.69303030303,217,-528.14
5.52727272727,0.702929292929,246,-628.4
5.52727272727,0.712828282828,262,-684.99
5.52727272727,0.722727272727,273,-724.37
5.52727272727,0.732626262626,310,-858.89
5.52727272727,0.742525252525,336,-955.99
5.52727272727,0.752424242424,363,-1058.6
5.52727272727,0.762323232323,383,-1135.78
5.52727272727,0.772222222222,411,-1245.2
5.52727272727,0.782121212121,436,-1344.35
5.52727272727,0.79202020202,451,-1404.4
5.52727272727,0.801919191919,472,-1489.17
5.52727272727,0.811818181818,497,-1591.17
5.52727272727,0.821717171717,532,-1735.96
5.52727272727,0.831616161616,556,-1836.26
5.52727272727,0.841515151515,578,-1929.03
5.52727272727,0.851414141414,597,-2009.79
5.52727272727,0.861313131313,623,-2121.16
5.52727272727,0.871212121212,651,-2242.18
5.52727272727,0.881111111111,681,-2373.06
5.52727272727,0.89101010101,698,-2447.76
5.52727272727,0.900909090909,724,-2562.75
5.52727272727,0.910808080808,751,-2683.14
5.52727272727,0.920707070707,775,-2790.86
5.52727272727,0.930606060606,797,-2890.22
5.52727272727,0.940505050505,827,-3026.62
5.52727272727,0.950404040404,853,-3145.67
5.52727272727,0.960303030303,894,-3334.93
5.52727272727,0.970202020202,925,-3479.23
5.52727272727,0.980101010101,948,-3586.94
5.52727272727,0.99,969,-3685.76
5.72828282828,0.01,1,-571.73
5.72828282828,0.019898989899,1,-571.73
5.72828282828,0.029797979798,1,-571.73
5.72828282828,0.039696969697,1,-571.73
5.72828282828,0.049595959596,1,-571.73
5.72828282828,0.0594949494949,1,-571.73
5.72828282828,0.0693939393939,1,-571.73
5.72828282828,0.0792929292929,1,-571.73
5.72828282828,0.0891919191919,1,-571.73
5.72828282828,0.0990909090909,1,-571.73
5.72828282828,0.10898989899,1,-571.73
5.72828282828,0.118888888889,1,-571.73
5.72828282828,0.128787878788,1,-571.73
5.72828282828,0.138686868687,1,-571.73
5.72828282828,0.148585858586,1,-571.73
5.72828282828,0.158484848485,1,-571.73
5.72828282828,0.168383838384,1,-571.73
5.72828282828,0.178282828283,1,-571.73
5.72828282828,0.188181818182,1,-571.73
5.72828282828,0.198080808081,1,-571.73
5.72828282828,0.20797979798,1,-571.73
5.72828282828,0.217878787879,1,-571.73
5.72828282828,0.227777777778,1,-571.73
5.72828282828,0.237676767677,1,-571.73
5.72828282828,0.247575757576,1,-571.73
5.72828282828,0.257474747475,1,-571.73
5.72828282828,0.267373737374,1,-571.73
5.72828282828,0.277272727273,1,-571.73
5.72828282828,0.287171717172,1,-571.73
5.72828282828,0.297070707071,1,-571.73
5.72828282828,0.30696969697,1,-571.73
5.72828282828,0.316868686869,1,-571.73
5.72828282828,0.326767676768,1,-571.73
5.72828282828,0.336666666667,1,-571.73
5.72828282828,0.346565656566,1,-571.73
5.72828282828,0.356464646465,1,-571.73
5.72828282828,0.366363636364,1,-571.73
5.72828282828,0.376262626263,2,-290.62
5.72828282828,0.386161616162,3,-233.79
5.72828282828,0.396060606061,3,-234.31
5.72828282828,0.40595959596,3,-234.31
5.72828282828,0.415858585859,3,-201.74
5.72828282828,0.425757575758,4,-190.07
5.72828282828,0.435656565657,5,-159.5
5.72828282828,0.445555555556,6,-138.65
5.72828282828,0.465353535354,7,-121.46
5.72828282828,0.475252525253,7,-121.46
5.72828282828,0.455454545455,6,-138.65
5.72828282828,0.554444444444,30,-6.61
5.72828282828,0.544545454545,23,-20.06
5.72828282828,0.534646464646,19,-29.58
5.72828282828,0.495050505051,9,-53.17
5.72828282828,0.485151515152,7,-120.6
5.72828282828,0.514848484848,12,-49.99
5.72828282828,0.524747474747,15,-40.25
5.72828282828,0.504949494949,11,-52.48
5.72828282828,0.574242424242,40,-16.48
5.72828282828,0.584141414141,48,-32.06
5.72828282828,0.59404040404,57,-51.38
5.72828282828,0.564343434343,37,-11.73
5.72828282828,0.603939393939,72,-86.89
5.72828282828,0.613838383838,84,-117.38
5.72828282828,0.633636363636,111,-191.81
5.72828282828,0.623737373737,94,-144.13
5.72828282828,0.643535353535,124,-229.59
5.72828282828,0.653434343434,134,-259.54
5.72828282828,0.663333333333,156,-327.49
5.72828282828,0.673232323232,177,-394.63
5.72828282828,0.683131313131,202,-477.33
5.72828282828,0.69303030303,217,-528.14
5.72828282828,0.702929292929,247,-631.92
5.72828282828,0.712828282828,262,-684.99
5.72828282828,0.722727272727,275,-731.57
5.72828282828,0.732626262626,311,-862.6
5.72828282828,0.742525252525,336,-955.99
5.72828282828,0.752424242424,365,-1066.25
5.72828282828,0.762323232323,384,-1139.66
5.72828282828,0.772222222222,413,-1253.08
5.72828282828,0.782121212121,436,-1344.35
5.72828282828,0.79202020202,451,-1404.4
5.72828282828,0.801919191919,472,-1489.17
5.72828282828,0.811818181818,497,-1591.17
5.72828282828,0.821717171717,532,-1735.96
5.72828282828,0.831616161616,556,-1836.26
5.72828282828,0.841515151515,578,-1929.03
5.72828282828,0.851414141414,597,-2009.79
5.72828282828,0.861313131313,623,-2121.16
5.72828282828,0.871212121212,651,-2242.18
5.72828282828,0.881111111111,681,-2373.06
5.72828282828,0.89101010101,698,-2447.76
5.72828282828,0.900909090909,724,-2562.75
5.72828282828,0.910808080808,751,-2683.14
5.72828282828,0.920707070707,775,-2790.86
5.72828282828,0.930606060606,797,-2890.22
5.72828282828,0.940505050505,827,-3026.62
5.72828282828,0.950404040404,853,-3145.67
5.72828282828,0.960303030303,894,-3334.93
5.72828282828,0.970202020202,925,-3479.23
5.72828282828,0.980101010101,948,-3586.94
5.72828282828,0.99,969,-3685.76
5.92929292929,0.01,1,-571.73
5.92929292929,0.019898989899,1,-571.73
5.92929292929,0.029797979798,1,-571.73
5.92929292929,0.039696969697,1,-571.73
5.92929292929,0.049595959596,1,-571.73
5.92929292929,0.0594949494949,1,-571.73
5.92929292929,0.0693939393939,1,-571.73
5.92929292929,0.0792929292929,1,-571.73
5.92929292929,0.0891919191919,1,-571.73
5.92929292929,0.0990909090909,1,-571.73
5.92929292929,0.10898989899,1,-571.73
5.92929292929,0.118888888889,1,-571.73
5.92929292929,0.128787878788,1,-571.73
5.92929292929,0.138686868687,1,-571.73
5.92929292929,0.148585858586,1,-571.73
5.92929292929,0.158484848485,1,-571.73
5.92929292929,0.168383838384,1,-571.73
5.92929292929,0.178282828283,1,-571.73
5.92929292929,0.188181818182,1,-571.73
5.92929292929,0.198080808081,1,-571.73
5.92929292929,0.20797979798,1,-571.73
5.92929292929,0.217878787879,1,-571.73
5.92929292929,0.227777777778,1,-571.73
5.92929292929,0.237676767677,1,-571.73
5.92929292929,0.247575757576,1,-571.73
5.92929292929,0.257474747475,1,-571.73
5.92929292929,0.267373737374,1,-571.73
5.92929292929,0.277272727273,1,-571.73
5.92929292929,0.287171717172,1,-571.73
5.92929292929,0.297070707071,1,-571.73
5.92929292929,0.30696969697,1,-571.73
5.92929292929,0.316868686869,1,-571.73
5.92929292929,0.326767676768,1,-571.73
5.92929292929,0.336666666667,1,-571.73
5.92929292929,0.346565656566,1,-571.73
5.92929292929,0.356464646465,1,-571.73
5.92929292929,0.366363636364,1,-571.73
5.92929292929,0.376262626263,2,-290.62
5.92929292929,0.386161616162,3,-233.79
5.92929292929,0.396060606061,3,-234.31
5.92929292929,0.415858585859,3,-201.74
5.92929292929,0.40595959596,3,-234.31
5.92929292929,0.435656565657,5,-159.5
5.92929292929,0.425757575758,4,-190.07
5.92929292929,0.455454545455,6,-138.65
5.92929292929,0.445555555556,6,-138.65
5.92929292929,0.475252525253,7,-121.46
5.92929292929,0.465353535354,7,-121.01
5.92929292929,0.554444444444,30,-6.61
5.92929292929,0.544545454545,23,-20.09
5.92929292929,0.534646464646,19,-29.58
5.92929292929,0.485151515152,7,-120.6
5.92929292929,0.495050505051,9,-61.72
5.92929292929,0.514848484848,12,-49.99
5.92929292929,0.524747474747,15,-40.25
5.92929292929,0.504949494949,11,-52.48
5.92929292929,0.574242424242,40,-16.48
5.92929292929,0.59404040404,57,-51.37
5.92929292929,0.584141414141,48,-32.05
5.92929292929,0.564343434343,38,-13.27
5.92929292929,0.603939393939,73,-89.32
5.92929292929,0.613838383838,85,-120.02
5.92929292929,0.623737373737,96,-149.62
5.92929292929,0.633636363636,111,-191.81
5.92929292929,0.643535353535,126,-235.54
5.92929292929,0.653434343434,136,-265.61
5.92929292929,0.663333333333,156,-327.49
5.92929292929,0.673232323232,178,-397.88
5.92929292929,0.683131313131,203,-480.69
5.92929292929,0.69303030303,217,-528.14
5.92929292929,0.702929292929,248,-635.44
5.92929292929,0.712828282828,262,-684.99
5.92929292929,0.722727272727,276,-735.15
5.92929292929,0.732626262626,312,-866.34
5.92929292929,0.742525252525,338,-963.59
5.92929292929,0.752424242424,365,-1066.25
5.92929292929,0.762323232323,384,-1139.66
5.92929292929,0.772222222222,413,-1253.1
5.92929292929,0.782121212121,436,-1344.35
5.92929292929,0.79202020202,451,-1404.4
5.92929292929,0.801919191919,473,-1493.23
5.92929292929,0.811818181818,497,-1591.17
5.92929292929,0.821717171717,532,-1735.96
5.92929292929,0.831616161616,556,-1836.26
5.92929292929,0.841515151515,578,-1929.03
5.92929292929,0.851414141414,598,-2014.06
5.92929292929,0.861313131313,623,-2121.16
5.92929292929,0.871212121212,651,-2242.18
5.92929292929,0.881111111111,681,-2373.06
5.92929292929,0.89101010101,698,-2447.76
5.92929292929,0.900909090909,724,-2562.75
5.92929292929,0.910808080808,751,-2683.14
5.92929292929,0.920707070707,775,-2790.86
5.92929292929,0.930606060606,797,-2890.22
5.92929292929,0.940505050505,828,-3031.18
5.92929292929,0.950404040404,853,-3145.67
5.92929292929,0.960303030303,894,-3334.93
5.92929292929,0.970202020202,925,-3479.23
5.92929292929,0.980101010101,948,-3586.94
5.92929292929,0.99,969,-3685.76
6.1303030303,0.01,1,-571.73
6.1303030303,0.019898989899,1,-571.73
6.1303030303,0.029797979798,1,-571.73
6.1303030303,0.039696969697,1,-571.73
6.1303030303,0.049595959596,1,-571.73
6.1303030303,0.0594949494949,1,-571.73
6.1303030303,0.0693939393939,1,-571.73
6.1303030303,0.0792929292929,1,-571.73
6.1303030303,0.0891919191919,1,-571.73
6.1303030303,0.0990909090909,1,-571.73
6.1303030303,0.10898989899,1,-571.73
6.1303030303,0.118888888889,1,-571.73
6.1303030303,0.128787878788,1,-571.73
6.1303030303,0.138686868687,1,-571.73
6.1303030303,0.148585858586,1,-571.73
6.1303030303,0.158484848485,1,-571.73
6.1303030303,0.168383838384,1,-571.73
6.1303030303,0.178282828283,1,-571.73
6.1303030303,0.188181818182,1,-571.73
6.1303030303,0.198080808081,1,-571.73
6.1303030303,0.20797979798,1,-571.73
6.1303030303,0.217878787879,1,-571.73
6.1303030303,0.227777777778,1,-571.73
6.1303030303,0.237676767677,1,-571.73
6.1303030303,0.247575757576,1,-571.73
6.1303030303,0.257474747475,1,-571.73
6.1303030303,0.267373737374,1,-571.73
6.1303030303,0.277272727273,1,-571.73
6.1303030303,0.287171717172,1,-571.73
6.1303030303,0.30696969697,1,-571.73
6.1303030303,0.316868686869,1,-571.73
6.1303030303,0.297070707071,1,-571.73
6.1303030303,0.326767676768,1,-571.73
6.1303030303,0.336666666667,1,-571.73
6.1303030303,0.346565656566,1,-571.73
6.1303030303,0.356464646465,1,-571.73
6.1303030303,0.366363636364,1,-571.73
6.1303030303,0.376262626263,2,-290.62
6.1303030303,0.386161616162,3,-233.79
6.1303030303,0.396060606061,3,-234.31
6.1303030303,0.40595959596,3,-234.31
6.1303030303,0.435656565657,5,-159.5
6.1303030303,0.415858585859,3,-215.63
6.1303030303,0.425757575758,4,-190.07
6.1303030303,0.455454545455,6,-138.65
6.1303030303,0.445555555556,6,-138.65
6.1303030303,0.465353535354,7,-121.01
6.1303030303,0.475252525253,7,-120.82
6.1303030303,0.554444444444,30,-6.59
6.1303030303,0.544545454545,23,-20.09
6.1303030303,0.485151515152,7,-120.6
6.1303030303,0.504949494949,11,-52.48
6.1303030303,0.514848484848,12,-49.99
6.1303030303,0.495050505051,9,-67.0
6.1303030303,0.534646464646,19,-29.58
6.1303030303,0.524747474747,16,-37.39
6.1303030303,0.584141414141,48,-32.05
6.1303030303,0.59404040404,60,-57.99
6.1303030303,0.574242424242,41,-18.28
6.1303030303,0.564343434343,38,-13.2
6.1303030303,0.603939393939,74,-91.82
6.1303030303,0.613838383838,86,-122.68
6.1303030303,0.623737373737,96,-149.62
6.1303030303,0.643535353535,127,-238.52
6.1303030303,0.633636363636,112,-194.67
6.1303030303,0.653434343434,137,-268.66
6.1303030303,0.663333333333,157,-330.64
6.1303030303,0.673232323232,180,-404.45
6.1303030303,0.683131313131,205,-487.41
6.1303030303,0.69303030303,218,-531.56
6.1303030303,0.702929292929,249,-638.96
6.1303030303,0.712828282828,264,-692.12
6.1303030303,0.722727272727,276,-735.15
6.1303030303,0.732626262626,312,-866.35
6.1303030303,0.742525252525,339,-967.37
6.1303030303,0.752424242424,367,-1073.93
6.1303030303,0.762323232323,385,-1143.53
6.1303030303,0.772222222222,413,-1253.11
6.1303030303,0.782121212121,436,-1344.35
6.1303030303,0.79202020202,451,-1404.4
6.1303030303,0.801919191919,473,-1493.23
6.1303030303,0.811818181818,498,-1595.32
6.1303030303,0.821717171717,533,-1740.13
6.1303030303,0.831616161616,556,-1836.26
6.1303030303,0.841515151515,578,-1929.03
6.1303030303,0.851414141414,598,-2014.06
6.1303030303,0.861313131313,624,-2125.46
6.1303030303,0.871212121212,651,-2242.18
6.1303030303,0.881111111111,681,-2373.06
6.1303030303,0.89101010101,698,-2447.76
6.1303030303,0.900909090909,724,-2562.75
6.1303030303,0.910808080808,752,-2687.62
6.1303030303,0.920707070707,775,-2790.86
6.1303030303,0.930606060606,797,-2890.22
6.1303030303,0.940505050505,828,-3031.18
6.1303030303,0.950404040404,853,-3145.67
6.1303030303,0.960303030303,894,-3334.93
6.1303030303,0.970202020202,925,-3479.23
6.1303030303,0.980101010101,948,-3586.94
6.1303030303,0.99,969,-3685.76
6.33131313131,0.01,1,-571.73
6.33131313131,0.019898989899,1,-571.73
6.33131313131,0.029797979798,1,-571.73
6.33131313131,0.039696969697,1,-571.73
6.33131313131,0.049595959596,1,-571.73
6.33131313131,0.0594949494949,1,-571.73
6.33131313131,0.0693939393939,1,-571.73
6.33131313131,0.0792929292929,1,-571.73
6.33131313131,0.0891919191919,1,-571.73
6.33131313131,0.0990909090909,1,-571.73
6.33131313131,0.10898989899,1,-571.73
6.33131313131,0.118888888889,1,-571.73
6.33131313131,0.128787878788,1,-571.73
6.33131313131,0.138686868687,1,-571.73
6.33131313131,0.148585858586,1,-571.73
6.33131313131,0.158484848485,1,-571.73
6.33131313131,0.168383838384,1,-571.73
6.33131313131,0.178282828283,1,-571.73
6.33131313131,0.188181818182,1,-571.73
6.33131313131,0.198080808081,1,-571.73
6.33131313131,0.20797979798,1,-571.73
6.33131313131,0.217878787879,1,-571.73
6.33131313131,0.227777777778,1,-571.73
6.33131313131,0.237676767677,1,-571.73
6.33131313131,0.247575757576,1,-571.73
6.33131313131,0.257474747475,1,-571.73
6.33131313131,0.267373737374,1,-571.73
6.33131313131,0.277272727273,1,-571.73
6.33131313131,0.287171717172,1,-571.73
6.33131313131,0.297070707071,1,-571.73
6.33131313131,0.30696969697,1,-571.73
6.33131313131,0.316868686869,1,-571.73
6.33131313131,0.326767676768,1,-571.73
6.33131313131,0.336666666667,1,-571.73
6.33131313131,0.346565656566,1,-571.73
6.33131313131,0.356464646465,1,-571.73
6.33131313131,0.366363636364,1,-571.73
6.33131313131,0.376262626263,2,-290.62
6.33131313131,0.386161616162,3,-233.79
6.33131313131,0.396060606061,3,-234.31
6.33131313131,0.40595959596,3,-234.31
6.33131313131,0.415858585859,3,-215.63
6.33131313131,0.435656565657,5,-159.5
6.33131313131,0.425757575758,4,-190.07
6.33131313131,0.475252525253,7,-120.6
6.33131313131,0.465353535354,7,-121.01
6.33131313131,0.445555555556,6,-138.65
6.33131313131,0.455454545455,6,-138.65
6.33131313131,0.554444444444,31,-5.21
6.33131313131,0.544545454545,23,-20.09
6.33131313131,0.514848484848,12,-49.99
6.33131313131,0.534646464646,20,-27.14
6.33131313131,0.504949494949,11,-52.48
6.33131313131,0.524747474747,16,-37.39
6.33131313131,0.485151515152,7,-120.6
6.33131313131,0.495050505051,9,-64.43
6.33131313131,0.574242424242,41,-18.28
6.33131313131,0.584141414141,48,-32.04
6.33131313131,0.564343434343,38,-13.18
6.33131313131,0.59404040404,60,-57.94
6.33131313131,0.603939393939,74,-91.79
6.33131313131,0.613838383838,88,-128.01
6.33131313131,0.623737373737,96,-149.61
6.33131313131,0.633636363636,114,-200.44
6.33131313131,0.643535353535,128,-241.5
6.33131313131,0.653434343434,138,-271.71
6.33131313131,0.663333333333,157,-330.64
6.33131313131,0.673232323232,180,-404.45
6.33131313131,0.683131313131,206,-490.78
6.33131313131,0.69303030303,218,-531.56
6.33131313131,0.702929292929,250,-642.48
6.33131313131,0.712828282828,264,-692.12
6.33131313131,0.722727272727,277,-738.45
6.33131313131,0.732626262626,314,-873.82
6.33131313131,0.742525252525,341,-974.93
6.33131313131,0.752424242424,368,-1077.78
6.33131313131,0.762323232323,385,-1143.54
6.33131313131,0.772222222222,414,-1257.06
6.33131313131,0.782121212121,436,-1344.35
6.33131313131,0.79202020202,451,-1404.4
6.33131313131,0.801919191919,473,-1493.23
6.33131313131,0.811818181818,498,-1595.32
6.33131313131,0.821717171717,533,-1740.15
6.33131313131,0.831616161616,556,-1836.26
6.33131313131,0.841515151515,578,-1929.03
6.33131313131,0.851414141414,598,-2014.06
6.33131313131,0.861313131313,624,-2125.46
6.33131313131,0.871212121212,652,-2246.52
6.33131313131,0.881111111111,681,-2373.06
6.33131313131,0.89101010101,698,-2447.76
6.33131313131,0.900909090909,724,-2562.75
6.33131313131,0.910808080808,752,-2687.62
6.33131313131,0.920707070707,775,-2790.86
6.33131313131,0.930606060606,797,-2890.22
6.33131313131,0.940505050505,828,-3031.18
6.33131313131,0.950404040404,853,-3145.67
6.33131313131,0.960303030303,894,-3334.93
6.33131313131,0.970202020202,925,-3479.23
6.33131313131,0.980101010101,948,-3586.94
6.33131313131,0.99,969,-3685.76
6.53232323232,0.01,1,-571.73
6.53232323232,0.019898989899,1,-571.73
6.53232323232,0.029797979798,1,-571.73
6.53232323232,0.039696969697,1,-571.73
6.53232323232,0.049595959596,1,-571.73
6.53232323232,0.0594949494949,1,-571.73
6.53232323232,0.0693939393939,1,-571.73
6.53232323232,0.0792929292929,1,-571.73
6.53232323232,0.0891919191919,1,-571.73
6.53232323232,0.0990909090909,1,-571.73
6.53232323232,0.10898989899,1,-571.73
6.53232323232,0.118888888889,1,-571.73
6.53232323232,0.128787878788,1,-571.73
6.53232323232,0.138686868687,1,-571.73
6.53232323232,0.148585858586,1,-571.73
6.53232323232,0.158484848485,1,-571.73
6.53232323232,0.168383838384,1,-571.73
6.53232323232,0.178282828283,1,-571.73
6.53232323232,0.188181818182,1,-571.73
6.53232323232,0.198080808081,1,-571.73
6.53232323232,0.20797979798,1,-571.73
6.53232323232,0.217878787879,1,-571.73
6.53232323232,0.227777777778,1,-571.73
6.53232323232,0.237676767677,1,-571.73
6.53232323232,0.247575757576,1,-571.73
6.53232323232,0.257474747475,1,-571.73
6.53232323232,0.267373737374,1,-571.73
6.53232323232,0.277272727273,1,-571.73
6.53232323232,0.287171717172,1,-571.73
6.53232323232,0.297070707071,1,-571.73
6.53232323232,0.30696969697,1,-571.73
6.53232323232,0.316868686869,1,-571.73
6.53232323232,0.326767676768,1,-571.73
6.53232323232,0.336666666667,1,-571.73
6.53232323232,0.346565656566,1,-571.73
6.53232323232,0.356464646465,1,-571.73
6.53232323232,0.366363636364,1,-571.73
6.53232323232,0.376262626263,2,-290.62
6.53232323232,0.386161616162,3,-233.79
6.53232323232,0.396060606061,3,-234.31
6.53232323232,0.40595959596,3,-234.31
6.53232323232,0.415858585859,3,-215.63
6.53232323232,0.435656565657,5,-159.5
6.53232323232,0.425757575758,4,-190.07
6.53232323232,0.455454545455,7,-121.03
6.53232323232,0.445555555556,6,-138.65
6.53232323232,0.465353535354,7,-120.81
6.53232323232,0.475252525253,7,-120.6
6.53232323232,0.514848484848,12,-49.99
