Gen	I	gq	result
572	2.4633264177103262	0.40693357064116553	-137.24
573	3.2702732592623853	0.41666299211674274	-120.5
574	3.36508494192075	0.3310182627879166	-215.01
575	4.141593596641583	0.3368030639398823	-209.01
576	2.815538529119861	0.36251130032126777	-195.01
577	3.012037696995297	0.33649025432961466	-215.01
578	3.6898772355919602	0.3192853647074362	-215.68
579	3.5257259090157467	0.34233880739609224	-209.01
580	5.789157187861695	0.38592118562570044	-129.07
581	5.803950892055481	0.3948364453827039	-121.36
582	5.940748559663313	0.39444141897519985	-121.36
583	4.357076708708718	0.4155106164246122	-109.65
584	5.120171806281813	0.39528819561963685	-121.36
585	5.120171806281813	0.39528819561963685	-121.36
586	5.9668773028345825	0.5261271329542199	-22.13
587	6.436154756126115	0.50563972402145	-19.05
588	6.484245785575096	0.514093139375533	-19.72
589	6.587326582313231	0.6251187141600155	-354.27
590	6.185186305679952	0.585711554851851	-180.11
591	5.596130158436031	0.6067619812949394	-242.95
592	6.692303878459004	0.5923027622176233	-207.14
593	5.534138391294506	0.7222979863383711	-955.14
594	6.547041818359429	0.6599366806747811	-553.54
595	6.58224828988415	0.6583987724489319	-539.72
596	4.97289445059143	0.705690362802073	-809.33
597	4.469152344285096	0.6387764490078032	-376.54
598	4.351655353749262	0.6583926960300096	-502.0
599	4.990144900410143	0.6248420386583425	-318.84
600	4.8928664597791744	0.656943909565255	-501.51
601	4.132105254437777	0.6649894928682891	-527.82
602	3.0526633652645847	0.7041685367605958	-729.32
603	3.8799584492548744	0.8011410312654259	-1678.34
604	3.8799584492548744	0.8011410312654259	-1678.34
605	2.944449808220887	0.7246539152849477	-906.83
606	2.977120335157367	0.6916166275614885	-653.48
607	2.2871211625002354	0.6837720688779362	-561.14
608	1.9318867591749336	0.6762207591608455	-504.54
609	2.1423081839060925	0.5603193555583919	-45.66
610	2.6929048135760754	0.584259979545667	-105.21
611	4.3568559001929925	0.5499294583254876	-50.37
612	2.790017543370702	0.6112828800257184	-198.07
613	2.5485190654060683	0.6433953711249252	-354.24
614	3.1219490380488804	0.640362721839823	-341.57
615	2.8146109066794645	0.5947016782613589	-144.08
616	3.3544608939922758	0.5700018322661219	-75.51
617	3.2261904435953674	0.6166772781585835	-236.18
618	3.4855719990866265	0.6423520868779885	-360.48
619	2.043857308159189	0.6611440362801925	-424.08
620	2.3280877974993346	0.6334918962507008	-272.64
621	1.955137817473591	0.6270713488250653	-247.85
622	2.7802463768742127	0.542780920466985	-28.45
623	2.5217023197635386	0.5525582282898486	-33.0
624	1.7953813709159623	0.5909665254078924	-115.02
625	2.7697985012643955	0.6329973927521295	-290.16
626	2.632198657329348	0.662504000757394	-450.47
627	2.9295754447807023	0.7029819809562305	-707.75
628	2.7222534445809887	0.6847888116258093	-588.9
629	2.7222534445809887	0.6847888116258093	-588.9
630	2.026592861058795	0.647004085017169	-360.96
631	2.026592861058795	0.647004085017169	-360.96
632	2.190185033277057	0.6755352111332966	-507.81
633	2.411115057858879	0.6554487111597299	-403.36
634	3.6112684999974456	0.6942076518573357	-693.07
635	4.7523844184854696	0.6420335936436126	-395.96
636	3.9050598593836896	0.6582324898374408	-493.35
637	5.400674600245192	0.6948905464984243	-736.91
638	5.586550847130433	0.6949592211256453	-740.59
639	5.083738464018213	0.6494988388659939	-435.94
640	5.850377918927985	0.6297390205563369	-344.29
641	6.1114462838517944	0.661975663494384	-551.73
642	5.65483042294144	0.6855291570697919	-671.14
643	5.31397193223437	0.7886503158172653	-1558.59
644	4.6740204127965495	0.7794199748175803	-1447.54
645	4.6740204127965495	0.7794199748175803	-1447.54
646	4.508856520389843	0.745159267933311	-1133.49
647	4.82921531598067	0.8173492326882424	-1800.66
648	4.82921531598067	0.8173492326882424	-1800.66
649	6.882622536306294	0.8236835401331066	-1912.84
650	6.625274790483584	0.7665683417917436	-1361.62
651	6.6782174738976465	0.7293927042168368	-1038.86
652	7.204442498305155	0.7296721234607143	-1036.74
653	6.782861368525748	0.7585334296829255	-1293.11
654	6.782861368525748	0.7585334296829255	-1293.11
655	6.782861368525748	0.7585334296829255	-1293.11
656	6.782861368525748	0.7585334296829255	-1293.11
657	6.391000020213537	0.7465043239139806	-1174.33
658	5.656239069154092	0.7622828031088523	-1320.89
659	5.617836224636475	0.7625830038566039	-1324.91
660	6.386356011122619	0.7446190131583493	-1158.89
661	7.571273447430895	0.7711866296028966	-1406.63
662	8.066263079298675	0.7772272914139586	-1476.64
663	7.133593696099222	0.7264441439060344	-1020.36
664	7.952764598771691	0.6403749419629943	-439.15
665	7.604911064967823	0.6072900892533853	-304.83
666	7.372562447857549	0.6463457474071144	-466.12
667	8.837735126076295	0.6782917243730565	-728.59
668	8.749331766537093	0.7176884356483462	-936.67
669	8.980281389911903	0.7057941215974549	-858.12
670	8.973918900606714	0.6780585676071444	-721.42
671	10.26318045387537	0.6509219535000397	-527.55
672	8.63901423915777	0.7222086731451743	-1005.41
673	8.519809621657872	0.7815463800013605	-1497.19
674	8.592500869674282	0.7828462578425793	-1505.75
675	6.714228908476353	0.7981540970357559	-1678.83
676	5.906458257079709	0.7874715235135128	-1559.73
677	5.906458257079709	0.7874715235135128	-1559.73
678	6.095375349579766	0.8158910624122017	-1792.99
679	6.322690344904411	0.8383999226141495	-2011.05
680	4.733661294041385	0.8059462920503043	-1699.52
681	4.733567580413414	0.7978940402021519	-1670.33
682	5.853673318546022	0.807032011791598	-1716.88
683	6.208681913203335	0.7056731182159186	-835.72
684	6.653170373564916	0.7185487756228326	-932.47
685	7.632606196321963	0.7171064867123522	-928.74
686	8.616816417254569	0.7226782416033949	-1010.9
687	8.714081368856517	0.7258809225831339	-1042.91
688	6.972278276725373	0.8095030501732805	-1725.46
689	7.380054262632327	0.7811881562356634	-1480.8
690	7.571915554641621	0.6849625839183919	-714.09
691	8.41301898233066	0.703699183552413	-835.79
692	9.69117298262875	0.6899253354129862	-774.7
693	10.304621779861142	0.7076698406291095	-869.5
694	9.685929239401982	0.6625254819338617	-640.08
695	8.994321409689501	0.5872424762932569	-234.01
696	9.551219037585035	0.6010440830581474	-289.02
697	10.710766990665688	0.6005631846776829	-305.01
698	9.015133935961604	0.5697759383384942	-160.88
699	8.144475192791058	0.5432028393094821	-71.63
700	7.768132379432215	0.5940321034381223	-236.49
701	6.639166928641783	0.556883302637743	-78.72
702	5.93532432401226	0.5613233845526923	-88.88
703	7.422797962879875	0.6377428929189349	-435.92
704	6.932912578332901	0.681792638383215	-692.66
705	4.841062177358156	0.600566943995523	-199.19
706	4.485918147249888	0.6205575261130905	-281.58
707	3.804774200056056	0.5258638804559306	-19.69
708	2.0454826568141335	0.6493571757547153	-367.52
709	1.45819565189157	0.6826514597613231	-505.07
710	1.45819565189157	0.6826514597613231	-505.07
711	2.7560212438777363	0.6669508886441	-484.14
712	2.9979373637830227	0.6411154762269684	-334.86
713	2.92094387224638	0.5983549281096102	-159.96
714	3.214317358133182	0.5883268950069884	-135.57
715	2.050691581940871	0.5462513636384897	-28.48
716	2.4118199823410533	0.5910274133659853	-128.62
717	4.124138448965684	0.6946258652844434	-707.32
718	4.150054106327353	0.6340542467202259	-321.36
719	4.557460193389928	0.62847622563026	-295.6
720	3.984101126185338	0.6543916633666123	-442.65
721	4.968177753858744	0.6695420498752314	-584.6
722	5.390084743928601	0.5888616712055645	-186.08
723	5.952246718434791	0.5816738701457022	-168.71
724	6.561125847541756	0.5195150586260406	-26.28
725	5.69230590928761	0.4624304959476101	-48.08
726	6.542179628684593	0.419633257131886	-90.67
727	7.9212639307783554	0.37480898689747355	-119.22
728	9.758880770156367	0.3406816608429109	-168.43
729	9.235471442416113	0.2919750978835409	-292.36
730	10.902913893946558	0.3248445421941364	-151.37
731	11.005327007816136	0.4071604673886493	-86.67
732	10.552355252649047	0.4297110153053714	-56.65
733	9.50640203638162	0.3822849506533055	-103.9
734	10.297852841551023	0.3629781742117089	-95.28
735	10.611856785318846	0.40496814411511095	-73.47
736	11.439289647915471	0.4231804080077677	-53.78
737	10.951371152325457	0.5599617339442075	-150.21
738	12.433479412577526	0.5574175678667135	-146.86
739	11.444490282298531	0.5393522890183948	-92.2
740	11.687138975701545	0.49836655242821226	-29.59
741	9.816577574478512	0.5132872043768653	-35.13
742	9.63525791235255	0.47998115365145355	-18.16
743	10.408435859192045	0.45588380986371696	-39.96
744	11.442246263205536	0.5334168443281236	-73.92
745	12.248180222202725	0.6251900625391443	-446.86
746	12.490919316141996	0.6128970874479318	-424.95
747	10.977667171238641	0.698898444992249	-828.31
748	10.977667171238641	0.698898444992249	-828.31
749	10.485907470123953	0.7315860915638992	-1101.8
750	9.453191970926571	0.7012455179302498	-828.26
751	10.267082391139333	0.6869297797118076	-772.11
752	10.10888595979442	0.7078464942031361	-869.6
753	8.60980150994389	0.664463559025704	-637.75
754	8.447993885299857	0.74985322280652	-1218.63
755	8.274185023304057	0.6972336926861411	-802.5
756	8.780237962114352	0.6757654877128272	-685.22
757	9.432127564413518	0.6345141279403778	-439.2
758	9.051298302789533	0.5635763529377351	-146.29
759	9.836425281924685	0.5398637493517278	-79.39
760	11.15862310533506	0.5164836433059526	-47.02
761	12.439235374231618	0.6080882220500086	-394.32
762	11.434205566485662	0.6340900143664095	-456.0
763	13.578849010026	0.5501261137329501	-131.56
764	13.15344860584749	0.5711452681335608	-198.01
765	12.102682138781468	0.5422255561629532	-101.96
766	10.712277546019504	0.616638640717061	-414.48
767	11.051613324966876	0.5665428904061472	-173.49
768	10.335239424131432	0.5958409088617032	-270.78
769	10.21107982653808	0.5568087225501848	-130.63
770	10.831246821287797	0.5960296190735986	-282.9
771	10.341761375106312	0.6244937471580707	-416.21
772	10.859520848886882	0.693919047655961	-785.0
773	11.890378446537268	0.7202202869767763	-990.16
774	10.746100269066035	0.7562878102853229	-1285.28
775	10.547038647729877	0.7367521496674129	-1128.33
776	9.801795183448116	0.6583081206618652	-610.75
777	9.73596885790785	0.5974481688498602	-269.29
778	9.8244966063886	0.618797105810839	-404.81
779	7.827991236775357	0.5608078771398037	-113.0
780	7.825547452823817	0.5837492562886075	-198.94
781	8.243834860142917	0.5869736149148213	-225.81
782	8.989854231365442	0.5833994997598523	-210.07
783	7.648655532607755	0.5091083548662378	-22.8
784	7.6318553335640935	0.48585710174175617	-17.3
785	7.723177009401265	0.42975294120861096	-66.23
786	5.6438395381692406	0.47486287817106276	-37.03
787	6.2453041201037625	0.4792296251496824	-39.58
788	7.692503119313718	0.43001712894795757	-66.23
789	6.094631738698546	0.47377433415553166	-37.38
790	6.0993904351350885	0.4716617501741135	-41.04
791	7.028677124980699	0.4758216380434133	-27.25
792	6.82022726741607	0.5254301679751356	-27.64
793	6.619493555966487	0.5911224347676347	-204.23
794	6.4011644720996435	0.6115552412841591	-276.81
795	7.357248189694579	0.6683633332336697	-630.28
796	8.316564329955087	0.6989658038939509	-802.37
797	7.946922301647111	0.7640857637301829	-1341.45
798	6.708445124035277	0.7488916144570473	-1186.63
799	5.476467163999447	0.7234646874511007	-974.12
800	4.709607401793978	0.6812931455701567	-635.23
801	3.368214762907842	0.6567112560501236	-446.21
802	3.1962250996662895	0.6678436956442513	-500.35
803	1.5038953500202559	0.5899325337022854	-102.92
804	2.057835611935934	0.593746386799424	-131.2
805	1.785394893650561	0.5816418830603985	-87.47
806	1.7944950356778995	0.5810440129017881	-87.47
807	1.894725861319839	0.5863758799791513	-101.87
808	1.43850689006958	0.5634727048561414	-46.33
809	1.498828128589331	0.5280627724620071	-24.16
810	3.2328039314769943	0.5016118540441002	-29.91
811	3.282002594053866	0.43262813213232143	-99.18
812	2.898973453782305	0.4028062368260241	-137.24
813	4.189829987639727	0.43705359859554094	-77.11
814	5.863256094735638	0.3691883071777733	-149.97
815	5.817257628612233	0.37033434025139655	-145.97
816	5.6585301346880295	0.4734857290629479	-41.49
817	4.540042031953123	0.4287042167509244	-99.18
818	6.976270120195629	0.41003831439131516	-109.65
819	7.431747962245154	0.45770603369195484	-48.98
820	7.430201537520768	0.4968602531818489	-18.96
821	7.113946345887998	0.5393409892041585	-46.49
822	8.705495696493415	0.5657553432972302	-141.58
823	8.514583352865145	0.5942887598987904	-246.13
824	9.161822187431746	0.5875797625969253	-231.36
825	8.656974698752535	0.6352751468159819	-436.05
826	8.941032084616403	0.6547131174405976	-541.59
827	9.538599384016994	0.672700035896304	-683.81
828	9.583393007385341	0.6019440216102628	-314.0
829	10.272428148010698	0.6412739171050855	-472.39
830	9.425108044347816	0.5443168901176476	-90.18
831	9.70551862992208	0.5792702827658076	-201.74
832	10.093002431231229	0.6585731478680079	-603.42
833	9.140217334796452	0.5857453642234463	-222.09
834	10.297799723245976	0.6027097844991601	-333.44
835	11.555043737906761	0.6146193645228941	-425.58
836	11.035904789506871	0.5365322681304093	-79.64
837	11.672183649430181	0.5767678773508502	-200.1
838	11.889571469528269	0.6095538847739197	-378.02
839	12.631879808159736	0.6816191104104333	-748.84
840	12.631879808159736	0.6816191104104333	-748.84
841	11.196662781635972	0.6140057317794453	-409.47
842	10.208296164038918	0.6407647312923525	-479.21
843	10.129885354643033	0.6928563908762778	-765.18
844	10.895415624879451	0.7055645519664434	-865.56
845	9.694102162034234	0.6401320917538915	-459.56
846	10.209562976431386	0.6975497686050491	-832.22
847	9.594752894409663	0.6965352795122518	-813.94
848	10.50435087933366	0.6310415162855266	-442.05
849	10.50435087933366	0.6310415162855266	-442.05
850	11.058904913841006	0.6331825399042026	-455.12
851	11.873612006671689	0.6053405065511605	-349.4
852	11.037593436336241	0.64789927392881	-523.86
853	11.649236884812236	0.5957892452335117	-286.14
854	11.20298038955427	0.5689349372851388	-173.19
855	10.693303230758776	0.5863182643837578	-243.37
856	12.1422796411566	0.6415491680824582	-506.09
857	12.236717808604915	0.6404665906850385	-492.98
858	13.534368572589802	0.721467686182592	-1015.17
859	13.534368572589802	0.721467686182592	-1015.17
860	13.353862379659605	0.7101798952909707	-927.33
861	12.66011220481575	0.7305230711242929	-1112.95
862	13.640072049671966	0.6920752843045828	-781.19
863	14.855128000429618	0.701790864503413	-846.87
864	14.855128000429618	0.701790864503413	-846.87
865	16.43314527443648	0.7109914589782573	-954.33
866	15.241082276017874	0.7286101895913268	-1120.95
867	15.21381353789213	0.7186839595611327	-999.4
868	15.21381353789213	0.7186839595611327	-999.4
869	14.875804921484246	0.7224031574942671	-1039.51
870	13.281749191013985	0.6935261220541369	-787.24
871	11.586130676019426	0.7710661262247908	-1426.76
872	11.731970375696092	0.7337976773259778	-1147.32
873	11.731970375696092	0.7337976773259778	-1147.32
874	10.731297036652903	0.7134935801841527	-940.51
875	9.703840364863057	0.688556659564375	-769.37
876	9.587961191625856	0.6877815189956664	-758.47
877	9.587961191625856	0.6877815189956664	-758.47
878	11.02697418162854	0.704145014448089	-861.79
879	9.050219128364912	0.7010710253022358	-816.97
880	6.819598328410489	0.6855046929413461	-710.91
881	7.676217050953211	0.6613661820507619	-595.69
882	8.39913272934414	0.6512532278736193	-506.68
883	8.543468652844684	0.648638517774752	-486.26
884	9.708240513864004	0.6847222038592113	-735.68
885	10.358340474121235	0.6930512435082768	-765.18
886	11.77451347667993	0.7543702792767958	-1277.79
887	11.550410984360221	0.7851074842278797	-1538.76
888	12.165938750283583	0.8050519403463904	-1721.51
889	10.924098679295895	0.7412632613209043	-1158.95
890	10.012928226785498	0.8154334117951983	-1810.6
891	8.44551816658237	0.843087021652416	-2063.49
892	13.175029226920481	0.4434538659848752	-42.4
893	10.23560969029092	0.8201892651769364	-1874.28
894	10.87581883782524	0.7981935977238004	-1700.79
895	9.77439314314651	0.8202279393189666	-1870.13
896	10.48847122226988	0.8047323398994588	-1721.37
897	10.48847122226988	0.8047323398994588	-1721.37
898	15.730903752282003	0.5570419368982	-176.16
899	12.409826401744146	0.8452088761458358	-2093.51
900	16.576832743355222	0.5839865607640531	-294.92
901	10.83048008185202	0.81736701320477	-1831.99
902	10.83048008185202	0.81736701320477	-1831.99
903	10.632337534527863	0.8005849438266317	-1717.62
904	9.459723755138285	0.7608100446581804	-1341.83
905	9.751505845461798	0.672977070173163	-694.77
906	11.091322112447532	0.7205048824902319	-974.17
907	9.988139601876316	0.723014440337683	-1017.88
908	9.882219751756976	0.7111370557864272	-906.27
909	10.85025446329173	0.6256016557766388	-436.8
910	12.314322975330274	0.6137779913677364	-425.03
911	17.648430402444934	0.5539631094107551	-157.82
912	12.284099641275745	0.5427953246947524	-118.99
913	11.40060587652364	0.4714585463098649	-14.99
914	13.333784082154457	0.5194094337468678	-58.0
915	13.204722839102592	0.44994761847813486	-43.33
916	14.716334755381101	0.49745528790421417	-40.72
917	15.07813669436312	0.4855810747987455	-13.29
918	14.35046613243377	0.4411530668153261	-39.3
919	13.714705115166055	0.5170068230629085	-52.11
920	13.263330591173881	0.5287168159922864	-76.96
921	13.860052815161982	0.5670917822766072	-198.7
922	13.675565718985588	0.5648462189040503	-196.67
923	14.401672187278708	0.5400858652959685	-116.38
924	16.009334732249275	0.5782684505316432	-249.57
925	15.401841458523567	0.6291546480319452	-489.04
926	15.843267424629948	0.6305247807333166	-498.56
927	15.876402724789191	0.6162115219370077	-458.74
928	15.483063422210938	0.553038326901061	-130.44
929	15.029888255903547	0.52146051333969	-65.93
930	15.055938681903962	0.4769894865883415	-9.55
931	14.871735352019288	0.4905009301209606	-17.72
932	14.871735352019288	0.4905009301209606	-17.72
933	16.304386441480503	0.5149886659852183	-50.01
934	14.602645347730133	0.4601431687792253	14.08
935	13.006953770364236	0.4135966736214389	-45.69
936	12.050197383698357	0.42518408983993394	-56.21
937	12.268279030480329	0.37112636383879616	-78.96
938	12.521065541129769	0.33030790961596135	-151.37
939	13.072379711358831	0.3991442983292493	-70.87
940	12.318780042294247	0.4089567619701506	-63.19
941	13.228604200951835	0.39530867880102344	-65.77
942	13.143562094867459	0.4031921877154156	-66.69
943	13.099713252512924	0.44318027769923435	-46.13
944	13.144502353470044	0.41741590086520886	-52.62
945	15.195072547645772	0.4227820540851643	-46.47
946	15.181568235476732	0.42500359435874147	-46.74
947	15.779820460989253	0.446189190017147	2.14
948	15.779820460989253	0.446189190017147	2.14
949	15.744448168732514	0.47331881391475544	-14.41
950	16.112780255237062	0.45290919051527007	11.89
951	16.112780255237062	0.45290919051527007	11.89
952	14.254348050743365	0.4163229621989422	-48.96
953	14.277122869879967	0.3745789700836344	-34.41
954	13.771423303458711	0.36313589276706054	-76.23
955	14.641767488062557	0.38939418685508476	-57.46
956	14.641767488062557	0.38939418685508476	-57.46
957	14.593038700647519	0.46912135519831155	-10.66
958	14.593038700647519	0.46912135519831155	-10.66
959	13.680423173058076	0.5053883476675247	-36.68
960	12.590797772312138	0.5039701819910739	-36.58
961	14.69949952568771	0.5095321267554067	-44.91
962	15.157381266413593	0.44724227758358664	-17.68
963	15.457215363848237	0.43111951693340633	-36.78
964	14.483836581579038	0.37760838027660715	-58.26
965	13.347444514626494	0.4133530631338983	-40.22
966	14.443014355672595	0.4469145808045911	-46.3
967	14.36740762771015	0.4464789821886295	-43.63
968	14.122857782216462	0.4900956529117383	-18.9
969	13.576252845567081	0.5260761084903309	-71.29
970	12.96269654845023	0.5101510123880854	-39.72
971	12.527731261700893	0.4706351038659146	-12.86
972	12.408135109752074	0.45676230138729645	-34.25
973	12.915805557241596	0.4911857393463315	-16.99
974	11.664710766999171	0.525407761552294	-54.61
975	12.132982249794438	0.5132726209578307	-41.19
976	11.451818404860022	0.5103936336829309	-36.25
977	13.092717873127093	0.5259294336043501	-71.37
978	13.822389056372234	0.42408025630700336	-56.21
979	14.479898508258266	0.42453125194622837	-46.74
980	14.009987900762358	0.36486253914641975	-77.5
981	14.404154905226857	0.3931980440698141	-65.94
982	15.203179373760442	0.4173675391725875	-60.43
983	15.811948220651818	0.4343792501556743	-38.19
984	15.811948220651818	0.4343792501556743	-38.19
985	15.501690904616423	0.5097979908127295	-48.97
986	13.643942009724325	0.4740302000857546	-12.59
987	13.843945578427592	0.48551727676204876	-12.01
988	12.882714253379968	0.44143254842982216	-29.82
989	12.060382501954978	0.4044688178960564	-78.07
990	10.966525007807462	0.37957673477878073	-73.17
991	9.732068369803619	0.31555796824754184	-168.43
992	10.16748330398455	0.25983146367792054	-571.73
993	12.602021660055069	0.2646442249239577	-292.36
994	12.456406908775325	0.281133533692315	-292.36
995	13.179992803680106	0.3215889498527655	-179.18
996	12.212731756375746	0.21224875524620274	-571.73
997	12.19905600673883	0.22611742509263716	-571.73
998	13.828855754258925	0.18586707755069304	-571.73
999	14.662887151164323	0.22882563347313994	-571.73
1000	15.761063030206827	0.6278270783718333	-478.84
