I,gq,groups,score
0.30101010101,0.722727272727,33,-40.43
0.30101010101,0.712828282828,32,-38.18
0.30101010101,0.732626262626,37,-48.23
0.30101010101,0.742525252525,37,-48.23
0.30101010101,0.752424242424,38,-49.3
0.30101010101,0.762323232323,39,-51.78
0.30101010101,0.772222222222,42,-59.08
0.30101010101,0.79202020202,49,-76.61
0.30101010101,0.782121212121,47,-71.56
0.30101010101,0.801919191919,50,-79.15
0.30101010101,0.821717171717,51,-81.7
0.30101010101,0.811818181818,50,-79.15
0.30101010101,0.831616161616,53,-86.84
0.30101010101,0.841515151515,58,-99.84
0.30101010101,0.851414141414,59,-102.47
0.30101010101,0.861313131313,59,-102.47
0.30101010101,0.871212121212,61,-107.79
0.30101010101,0.881111111111,63,-113.18
0.30101010101,0.89101010101,65,-118.53
0.30101010101,0.900909090909,65,-118.53
0.50202020202,0.01,1,-135.76
0.30101010101,0.910808080808,68,-126.82
0.50202020202,0.019898989899,1,-135.76
0.50202020202,0.029797979798,1,-135.76
0.50202020202,0.039696969697,1,-135.76
0.30101010101,0.920707070707,73,-140.71
0.50202020202,0.049595959596,1,-135.76
0.30101010101,0.930606060606,77,-151.99
0.50202020202,0.0594949494949,1,-135.76
0.50202020202,0.0693939393939,1,-135.76
0.50202020202,0.0792929292929,1,-135.76
0.30101010101,0.940505050505,84,-171.89
0.30101010101,0.950404040404,90,-189.2
0.50202020202,0.0891919191919,1,-135.76
0.50202020202,0.0990909090909,1,-135.76
0.50202020202,0.10898989899,1,-135.76
0.30101010101,0.960303030303,101,-221.39
0.50202020202,0.118888888889,1,-135.76
0.50202020202,0.128787878788,1,-135.76
0.30101010101,0.970202020202,109,-245.29
0.50202020202,0.148585858586,1,-135.76
0.50202020202,0.138686868687,1,-135.76
0.50202020202,0.158484848485,1,-135.76
0.30101010101,0.980101010101,116,-266.47
0.50202020202,0.168383838384,1,-135.76
0.50202020202,0.178282828283,1,-135.76
0.50202020202,0.188181818182,1,-135.76
0.30101010101,0.99,118,-272.57
0.50202020202,0.198080808081,1,-135.76
0.50202020202,0.20797979798,1,-135.76
0.50202020202,0.217878787879,1,-135.76
0.50202020202,0.227777777778,1,-135.76
0.50202020202,0.237676767677,1,-135.76
0.50202020202,0.257474747475,1,-135.76
0.50202020202,0.247575757576,1,-135.76
0.50202020202,0.267373737374,1,-135.76
0.50202020202,0.277272727273,1,-135.76
0.50202020202,0.287171717172,1,-135.76
0.50202020202,0.297070707071,1,-135.76
0.50202020202,0.30696969697,1,-135.76
0.50202020202,0.316868686869,1,-135.76
0.50202020202,0.326767676768,1,-135.76
0.50202020202,0.336666666667,1,-135.76
0.50202020202,0.346565656566,1,-135.76
0.50202020202,0.356464646465,1,-135.76
0.50202020202,0.366363636364,1,-135.76
0.50202020202,0.386161616162,1,-135.76
0.50202020202,0.376262626263,1,-135.76
0.50202020202,0.40595959596,1,-135.76
0.50202020202,0.396060606061,1,-135.76
0.50202020202,0.425757575758,1,-135.76
0.50202020202,0.415858585859,1,-135.76
0.50202020202,0.435656565657,1,-135.76
0.50202020202,0.445555555556,1,-135.76
0.50202020202,0.455454545455,1,-135.76
0.50202020202,0.465353535354,1,-135.76
0.50202020202,0.475252525253,1,-135.76
0.50202020202,0.485151515152,2,-71.87
0.50202020202,0.495050505051,2,-71.87
0.50202020202,0.504949494949,2,-71.87
0.50202020202,0.534646464646,3,-44.88
0.50202020202,0.514848484848,2,-71.87
0.50202020202,0.524747474747,2,-71.87
0.50202020202,0.544545454545,4,-33.95
0.50202020202,0.554444444444,5,-27.48
0.50202020202,0.574242424242,7,-17.13
0.50202020202,0.564343434343,7,-17.13
0.50202020202,0.584141414141,8,-14.2
0.50202020202,0.59404040404,9,-9.3
0.50202020202,0.603939393939,9,-9.3
0.50202020202,0.623737373737,13,-4.59
0.50202020202,0.613838383838,11,-3.53
0.50202020202,0.633636363636,15,-7.33
0.50202020202,0.643535353535,18,-9.98
0.50202020202,0.653434343434,18,-9.98
0.50202020202,0.663333333333,20,-13.64
0.50202020202,0.673232323232,23,-19.13
0.50202020202,0.683131313131,24,-21.11
0.50202020202,0.69303030303,24,-21.11
0.50202020202,0.702929292929,27,-27.35
0.50202020202,0.712828282828,32,-38.18
0.50202020202,0.722727272727,33,-40.43
0.50202020202,0.732626262626,37,-48.23
0.50202020202,0.742525252525,37,-48.23
0.50202020202,0.752424242424,38,-49.3
0.50202020202,0.762323232323,39,-51.78
0.50202020202,0.772222222222,42,-59.08
0.50202020202,0.782121212121,47,-71.56
0.50202020202,0.79202020202,49,-76.61
0.50202020202,0.801919191919,50,-79.15
0.50202020202,0.811818181818,50,-79.15
0.50202020202,0.821717171717,51,-81.7
0.50202020202,0.831616161616,53,-86.84
0.50202020202,0.841515151515,58,-99.84
0.50202020202,0.851414141414,59,-102.47
0.50202020202,0.861313131313,59,-102.47
0.50202020202,0.871212121212,61,-107.79
0.50202020202,0.881111111111,63,-113.18
0.50202020202,0.89101010101,65,-118.53
0.50202020202,0.900909090909,65,-118.53
0.50202020202,0.910808080808,68,-126.82
0.50202020202,0.920707070707,73,-140.71
0.50202020202,0.930606060606,77,-151.99
0.70303030303,0.01,1,-135.76
0.70303030303,0.019898989899,1,-135.76
0.50202020202,0.940505050505,84,-171.89
0.50202020202,0.950404040404,90,-189.2
0.70303030303,0.049595959596,1,-135.76
0.70303030303,0.039696969697,1,-135.76
0.70303030303,0.029797979798,1,-135.76
0.50202020202,0.960303030303,101,-221.39
0.50202020202,0.970202020202,109,-245.29
0.70303030303,0.0693939393939,1,-135.76
0.70303030303,0.0594949494949,1,-135.76
0.70303030303,0.0792929292929,1,-135.76
0.50202020202,0.980101010101,116,-266.47
0.70303030303,0.0891919191919,1,-135.76
0.50202020202,0.99,118,-272.57
0.70303030303,0.0990909090909,1,-135.76
0.70303030303,0.10898989899,1,-135.76
0.70303030303,0.118888888889,1,-135.76
0.70303030303,0.128787878788,1,-135.76
0.70303030303,0.138686868687,1,-135.76
0.70303030303,0.148585858586,1,-135.76
0.70303030303,0.198080808081,1,-135.76
0.70303030303,0.168383838384,1,-135.76
0.70303030303,0.188181818182,1,-135.76
0.70303030303,0.158484848485,1,-135.76
0.70303030303,0.178282828283,1,-135.76
0.70303030303,0.20797979798,1,-135.76
0.70303030303,0.217878787879,1,-135.76
0.70303030303,0.227777777778,1,-135.76
0.70303030303,0.257474747475,1,-135.76
0.70303030303,0.237676767677,1,-135.76
0.70303030303,0.247575757576,1,-135.76
0.70303030303,0.267373737374,1,-135.76
0.70303030303,0.277272727273,1,-135.76
0.70303030303,0.287171717172,1,-135.76
0.70303030303,0.297070707071,1,-135.76
0.70303030303,0.316868686869,1,-135.76
0.70303030303,0.30696969697,1,-135.76
0.70303030303,0.326767676768,1,-135.76
0.70303030303,0.336666666667,1,-135.76
0.70303030303,0.346565656566,1,-135.76
0.70303030303,0.356464646465,1,-135.76
0.70303030303,0.366363636364,1,-135.76
0.70303030303,0.376262626263,1,-135.76
0.70303030303,0.386161616162,1,-135.76
0.70303030303,0.396060606061,1,-135.76
0.70303030303,0.40595959596,1,-135.76
0.70303030303,0.415858585859,1,-135.76
0.70303030303,0.425757575758,1,-135.76
0.70303030303,0.435656565657,1,-135.76
0.70303030303,0.445555555556,1,-135.76
0.70303030303,0.465353535354,1,-135.76
0.70303030303,0.455454545455,1,-135.76
0.70303030303,0.475252525253,1,-135.76
0.70303030303,0.485151515152,2,-71.87
0.70303030303,0.495050505051,2,-71.87
0.70303030303,0.504949494949,2,-71.87
0.70303030303,0.524747474747,2,-71.87
0.70303030303,0.514848484848,2,-71.87
0.70303030303,0.534646464646,3,-44.88
0.70303030303,0.544545454545,4,-33.95
0.70303030303,0.554444444444,5,-27.48
0.70303030303,0.564343434343,7,-17.13
0.70303030303,0.59404040404,9,-9.3
0.70303030303,0.574242424242,7,-17.13
0.70303030303,0.584141414141,8,-14.2
0.70303030303,0.603939393939,9,-9.3
0.70303030303,0.613838383838,11,-3.53
0.70303030303,0.623737373737,13,-4.59
0.70303030303,0.633636363636,15,-7.33
0.70303030303,0.643535353535,18,-9.98
0.70303030303,0.653434343434,18,-9.98
0.70303030303,0.663333333333,20,-13.64
0.70303030303,0.673232323232,23,-19.13
0.70303030303,0.683131313131,24,-21.11
0.70303030303,0.69303030303,24,-21.11
0.70303030303,0.702929292929,27,-27.35
0.70303030303,0.712828282828,32,-38.18
0.70303030303,0.722727272727,33,-40.43
0.70303030303,0.732626262626,37,-48.23
0.70303030303,0.742525252525,37,-48.23
0.70303030303,0.752424242424,38,-49.3
0.70303030303,0.762323232323,39,-51.78
0.70303030303,0.772222222222,42,-59.08
0.70303030303,0.782121212121,47,-71.56
0.70303030303,0.79202020202,49,-76.61
0.70303030303,0.801919191919,50,-79.15
0.70303030303,0.811818181818,50,-79.15
0.70303030303,0.821717171717,51,-81.7
0.70303030303,0.831616161616,53,-86.84
0.70303030303,0.841515151515,58,-99.84
0.70303030303,0.851414141414,59,-102.47
0.70303030303,0.861313131313,59,-102.47
0.70303030303,0.871212121212,61,-107.79
0.70303030303,0.881111111111,63,-113.18
0.70303030303,0.89101010101,65,-118.53
0.70303030303,0.900909090909,65,-118.53
0.70303030303,0.910808080808,68,-126.82
0.70303030303,0.920707070707,73,-140.71
0.70303030303,0.930606060606,77,-151.99
0.70303030303,0.940505050505,84,-171.89
0.70303030303,0.950404040404,90,-189.2
0.70303030303,0.960303030303,101,-221.39
0.70303030303,0.980101010101,116,-266.47
0.70303030303,0.970202020202,109,-245.29
0.70303030303,0.99,118,-272.57
0.90404040404,0.01,1,-135.76
0.90404040404,0.019898989899,1,-135.76
0.90404040404,0.029797979798,1,-135.76
0.90404040404,0.039696969697,1,-135.76
0.90404040404,0.049595959596,1,-135.76
0.90404040404,0.0594949494949,1,-135.76
0.90404040404,0.0693939393939,1,-135.76
0.90404040404,0.0792929292929,1,-135.76
0.90404040404,0.0990909090909,1,-135.76
0.90404040404,0.0891919191919,1,-135.76
0.90404040404,0.10898989899,1,-135.76
0.90404040404,0.118888888889,1,-135.76
0.90404040404,0.128787878788,1,-135.76
0.90404040404,0.138686868687,1,-135.76
0.90404040404,0.148585858586,1,-135.76
0.90404040404,0.158484848485,1,-135.76
0.90404040404,0.168383838384,1,-135.76
0.90404040404,0.178282828283,1,-135.76
0.90404040404,0.188181818182,1,-135.76
0.90404040404,0.198080808081,1,-135.76
0.90404040404,0.20797979798,1,-135.76
0.90404040404,0.227777777778,1,-135.76
0.90404040404,0.237676767677,1,-135.76
0.90404040404,0.217878787879,1,-135.76
0.90404040404,0.257474747475,1,-135.76
0.90404040404,0.247575757576,1,-135.76
0.90404040404,0.267373737374,1,-135.76
0.90404040404,0.277272727273,1,-135.76
0.90404040404,0.287171717172,1,-135.76
0.90404040404,0.297070707071,1,-135.76
0.90404040404,0.30696969697,1,-135.76
0.90404040404,0.316868686869,1,-135.76
0.90404040404,0.336666666667,1,-135.76
0.90404040404,0.326767676768,1,-135.76
0.90404040404,0.346565656566,1,-135.76
0.90404040404,0.356464646465,1,-135.76
0.90404040404,0.366363636364,1,-135.76
0.90404040404,0.376262626263,1,-135.76
0.90404040404,0.386161616162,1,-135.76
0.90404040404,0.396060606061,1,-135.76
0.90404040404,0.40595959596,1,-135.76
0.90404040404,0.415858585859,1,-135.76
0.90404040404,0.425757575758,1,-135.76
0.90404040404,0.435656565657,1,-135.76
0.90404040404,0.445555555556,1,-135.76
0.90404040404,0.455454545455,1,-135.76
0.90404040404,0.465353535354,1,-135.76
0.90404040404,0.475252525253,1,-135.76
0.90404040404,0.485151515152,2,-71.87
0.90404040404,0.495050505051,2,-71.87
0.90404040404,0.504949494949,2,-71.87
0.90404040404,0.514848484848,2,-71.87
0.90404040404,0.544545454545,4,-33.95
0.90404040404,0.524747474747,2,-71.87
0.90404040404,0.554444444444,5,-27.48
0.90404040404,0.534646464646,3,-44.88
0.90404040404,0.564343434343,7,-17.13
0.90404040404,0.574242424242,7,-17.13
0.90404040404,0.584141414141,8,-14.2
0.90404040404,0.59404040404,9,-9.3
0.90404040404,0.613838383838,11,-3.53
0.90404040404,0.623737373737,13,-4.59
0.90404040404,0.603939393939,9,-9.3
0.90404040404,0.643535353535,18,-9.98
0.90404040404,0.653434343434,18,-9.98
0.90404040404,0.663333333333,20,-13.64
0.90404040404,0.673232323232,23,-19.13
0.90404040404,0.633636363636,15,-7.33
0.90404040404,0.683131313131,24,-21.11
0.90404040404,0.69303030303,24,-21.11
0.90404040404,0.702929292929,27,-27.35
0.90404040404,0.712828282828,32,-38.18
0.90404040404,0.722727272727,33,-40.43
0.90404040404,0.742525252525,37,-48.23
0.90404040404,0.732626262626,37,-48.23
0.90404040404,0.752424242424,38,-49.3
0.90404040404,0.762323232323,39,-51.78
0.90404040404,0.772222222222,42,-59.08
0.90404040404,0.782121212121,47,-71.56
0.90404040404,0.79202020202,49,-76.61
0.90404040404,0.801919191919,50,-79.15
0.90404040404,0.811818181818,50,-79.15
0.90404040404,0.821717171717,51,-81.7
0.90404040404,0.831616161616,53,-86.84
0.90404040404,0.841515151515,58,-99.84
0.90404040404,0.851414141414,59,-102.47
0.90404040404,0.861313131313,59,-102.47
0.90404040404,0.881111111111,63,-113.18
0.90404040404,0.871212121212,61,-107.79
0.90404040404,0.89101010101,65,-118.53
0.90404040404,0.900909090909,65,-118.53
0.90404040404,0.910808080808,68,-126.82
0.90404040404,0.920707070707,73,-140.71
0.90404040404,0.930606060606,77,-151.99
0.90404040404,0.940505050505,84,-171.89
0.90404040404,0.950404040404,90,-189.2
0.90404040404,0.980101010101,116,-266.47
0.90404040404,0.960303030303,101,-221.39
1.10505050505,0.01,1,-135.76
0.90404040404,0.99,118,-272.57
0.90404040404,0.970202020202,109,-245.29
1.10505050505,0.029797979798,1,-135.76
1.10505050505,0.019898989899,1,-135.76
1.10505050505,0.039696969697,1,-135.76
1.10505050505,0.049595959596,1,-135.76
1.10505050505,0.0693939393939,1,-135.76
1.10505050505,0.0594949494949,1,-135.76
1.10505050505,0.0792929292929,1,-135.76
1.10505050505,0.0990909090909,1,-135.76
1.10505050505,0.0891919191919,1,-135.76
1.10505050505,0.10898989899,1,-135.76
1.10505050505,0.118888888889,1,-135.76
1.10505050505,0.128787878788,1,-135.76
1.10505050505,0.138686868687,1,-135.76
1.10505050505,0.148585858586,1,-135.76
1.10505050505,0.158484848485,1,-135.76
1.10505050505,0.168383838384,1,-135.76
1.10505050505,0.188181818182,1,-135.76
1.10505050505,0.198080808081,1,-135.76
1.10505050505,0.178282828283,1,-135.76
1.10505050505,0.217878787879,1,-135.76
1.10505050505,0.237676767677,1,-135.76
1.10505050505,0.20797979798,1,-135.76
1.10505050505,0.227777777778,1,-135.76
1.10505050505,0.247575757576,1,-135.76
1.10505050505,0.257474747475,1,-135.76
1.10505050505,0.277272727273,1,-135.76
1.10505050505,0.267373737374,1,-135.76
1.10505050505,0.287171717172,1,-135.76
1.10505050505,0.297070707071,1,-135.76
1.10505050505,0.30696969697,1,-135.76
1.10505050505,0.316868686869,1,-135.76
1.10505050505,0.326767676768,1,-135.76
1.10505050505,0.336666666667,1,-135.76
1.10505050505,0.346565656566,1,-135.76
1.10505050505,0.356464646465,1,-135.76
1.10505050505,0.366363636364,1,-135.76
1.10505050505,0.386161616162,1,-135.76
1.10505050505,0.376262626263,1,-135.76
1.10505050505,0.396060606061,1,-135.76
1.10505050505,0.40595959596,1,-135.76
1.10505050505,0.435656565657,1,-135.76
1.10505050505,0.455454545455,1,-135.76
1.10505050505,0.425757575758,1,-135.76
1.10505050505,0.445555555556,1,-135.76
1.10505050505,0.415858585859,1,-135.76
1.10505050505,0.465353535354,1,-135.76
1.10505050505,0.475252525253,1,-135.76
1.10505050505,0.495050505051,2,-71.87
1.10505050505,0.485151515152,2,-71.87
1.10505050505,0.524747474747,2,-71.87
1.10505050505,0.514848484848,2,-71.87
1.10505050505,0.504949494949,2,-71.87
1.10505050505,0.534646464646,3,-44.88
1.10505050505,0.544545454545,4,-33.95
1.10505050505,0.554444444444,5,-27.48
1.10505050505,0.564343434343,7,-17.13
1.10505050505,0.574242424242,7,-17.13
1.10505050505,0.584141414141,8,-14.2
1.10505050505,0.59404040404,9,-9.3
1.10505050505,0.603939393939,9,-9.3
1.10505050505,0.613838383838,11,-3.53
1.10505050505,0.623737373737,13,-4.59
1.10505050505,0.633636363636,15,-7.33
1.10505050505,0.653434343434,18,-9.98
1.10505050505,0.643535353535,18,-9.98
1.10505050505,0.663333333333,20,-13.64
1.10505050505,0.673232323232,23,-19.13
1.10505050505,0.683131313131,24,-21.11
1.10505050505,0.69303030303,24,-21.11
1.10505050505,0.702929292929,27,-27.35
1.10505050505,0.712828282828,32,-38.18
1.10505050505,0.722727272727,33,-40.43
1.10505050505,0.732626262626,37,-48.23
1.10505050505,0.752424242424,38,-49.3
1.10505050505,0.742525252525,37,-48.23
1.10505050505,0.762323232323,39,-51.78
1.10505050505,0.772222222222,42,-59.08
1.10505050505,0.782121212121,47,-71.56
1.10505050505,0.79202020202,49,-76.61
1.10505050505,0.801919191919,50,-79.15
1.10505050505,0.811818181818,50,-79.15
1.10505050505,0.821717171717,51,-81.7
1.10505050505,0.831616161616,53,-86.84
1.10505050505,0.841515151515,58,-99.84
1.10505050505,0.851414141414,59,-102.47
1.10505050505,0.861313131313,59,-102.47
1.10505050505,0.871212121212,61,-107.79
1.10505050505,0.881111111111,63,-113.18
1.10505050505,0.89101010101,65,-118.53
1.10505050505,0.900909090909,65,-118.53
1.10505050505,0.910808080808,68,-126.82
1.30606060606,0.01,1,-135.76
1.30606060606,0.019898989899,1,-135.76
1.30606060606,0.029797979798,1,-135.76
1.10505050505,0.920707070707,73,-140.71
1.10505050505,0.940505050505,84,-171.89
1.10505050505,0.930606060606,77,-151.99
1.30606060606,0.039696969697,1,-135.76
1.30606060606,0.049595959596,1,-135.76
1.10505050505,0.950404040404,90,-189.2
1.30606060606,0.0594949494949,1,-135.76
1.10505050505,0.960303030303,101,-221.39
1.30606060606,0.0693939393939,1,-135.76
1.30606060606,0.0792929292929,1,-135.76
1.30606060606,0.0891919191919,1,-135.76
1.30606060606,0.0990909090909,1,-135.76
1.30606060606,0.10898989899,1,-135.76
1.30606060606,0.118888888889,1,-135.76
1.10505050505,0.970202020202,109,-245.29
1.10505050505,0.99,118,-272.57
1.10505050505,0.980101010101,116,-266.47
1.30606060606,0.128787878788,1,-135.76
1.30606060606,0.138686868687,1,-135.76
1.30606060606,0.148585858586,1,-135.76
1.30606060606,0.158484848485,1,-135.76
1.30606060606,0.168383838384,1,-135.76
1.30606060606,0.178282828283,1,-135.76
1.30606060606,0.188181818182,1,-135.76
1.30606060606,0.198080808081,1,-135.76
1.30606060606,0.20797979798,1,-135.76
1.30606060606,0.217878787879,1,-135.76
1.30606060606,0.227777777778,1,-135.76
1.30606060606,0.237676767677,1,-135.76
1.30606060606,0.247575757576,1,-135.76
1.30606060606,0.257474747475,1,-135.76
1.30606060606,0.267373737374,1,-135.76
1.30606060606,0.277272727273,1,-135.76
1.30606060606,0.287171717172,1,-135.76
1.30606060606,0.297070707071,1,-135.76
1.30606060606,0.316868686869,1,-135.76
1.30606060606,0.30696969697,1,-135.76
1.30606060606,0.326767676768,1,-135.76
1.30606060606,0.336666666667,1,-135.76
1.30606060606,0.346565656566,1,-135.76
1.30606060606,0.356464646465,1,-135.76
1.30606060606,0.366363636364,1,-135.76
1.30606060606,0.376262626263,1,-135.76
1.30606060606,0.396060606061,1,-135.76
1.30606060606,0.386161616162,1,-135.76
1.30606060606,0.40595959596,1,-135.76
1.30606060606,0.435656565657,1,-135.76
1.30606060606,0.415858585859,1,-135.76
1.30606060606,0.425757575758,1,-135.76
1.30606060606,0.445555555556,1,-135.76
1.30606060606,0.455454545455,1,-135.76
1.30606060606,0.465353535354,2,-71.87
1.30606060606,0.475252525253,2,-71.87
1.30606060606,0.485151515152,2,-71.87
1.30606060606,0.495050505051,3,-44.88
1.30606060606,0.504949494949,3,-44.88
1.30606060606,0.514848484848,3,-44.88
1.30606060606,0.524747474747,3,-44.88
1.30606060606,0.534646464646,4,-33.95
1.30606060606,0.544545454545,5,-25.01
1.30606060606,0.554444444444,6,-20.58
1.30606060606,0.564343434343,7,-17.13
1.30606060606,0.574242424242,7,-17.13
1.30606060606,0.584141414141,9,-9.3
1.30606060606,0.59404040404,10,-5.69
1.30606060606,0.603939393939,11,-3.53
1.30606060606,0.613838383838,12,-3.57
1.30606060606,0.623737373737,13,-4.59
1.30606060606,0.633636363636,16,-6.46
1.30606060606,0.643535353535,18,-9.98
1.30606060606,0.653434343434,18,-9.98
1.30606060606,0.663333333333,21,-15.16
1.30606060606,0.673232323232,23,-19.13
1.30606060606,0.683131313131,24,-21.11
1.30606060606,0.69303030303,24,-21.11
1.30606060606,0.702929292929,27,-27.35
1.30606060606,0.712828282828,33,-38.72
1.30606060606,0.722727272727,34,-41.05
1.30606060606,0.732626262626,37,-48.23
1.30606060606,0.742525252525,38,-49.3
1.30606060606,0.752424242424,38,-49.3
1.30606060606,0.762323232323,39,-51.78
1.30606060606,0.772222222222,42,-59.08
1.30606060606,0.782121212121,47,-71.56
1.30606060606,0.79202020202,49,-76.61
